,Run # 0 ASF,Run # 1 ASF,Run # 2 ASF,Run # 3 ASF,Run # 4 ASF,Run # 5 ASF,Run # 6 ASF,Run # 7 ASF,Run # 8 ASF,Run # 9 ASF,Avg ASF
66,1.2929736007066289e-05,1.2946140609007787e-05,1.3073491230877293e-05,1.3177253484854124e-05,1.3514627873083622e-05,1.3350384994441317e-05,1.3485764058242684e-05,1.2977983760470097e-05,1.2826580208408568e-05,1.3817944905080488e-05,1.3209990713153227e-05
67,1.2963566331894811e-05,1.295643471128907e-05,1.311044769658091e-05,1.3206574094023002e-05,1.3554377629370849e-05,1.3389360734217056e-05,1.3492361960783976e-05,1.2983608118814747e-05,1.2869074656727491e-05,1.3867298362790183e-05,1.3239310429649208e-05
68,1.2990443007750137e-05,1.2972211522310998e-05,1.3167916301092527e-05,1.3234977281732269e-05,1.3565512152517918e-05,1.3403688079820725e-05,1.3506896334924844e-05,1.3003759199854485e-05,1.2943820107820417e-05,1.3890761653831673e-05,1.3267998564165598e-05
69,1.3019901514255307e-05,1.2991058921308543e-05,1.3223415884659305e-05,1.3253567195582619e-05,1.358990727425954e-05,1.3422766989959462e-05,1.3512594588498485e-05,1.3025300728725525e-05,1.2973369407007556e-05,1.3919470156512326e-05,1.3293135266076864e-05
70,1.306323279755645e-05,1.3010257021131164e-05,1.326811897210075e-05,1.3273067042865032e-05,1.3606121920073053e-05,1.3456882108284593e-05,1.3517203683489698e-05,1.3044003858675451e-05,1.301187939899351e-05,1.3946764627874422e-05,1.3319753143104413e-05
71,1.3104861810000035e-05,1.3025643383285408e-05,1.3298011827897479e-05,1.3299477363809684e-05,1.362697152101324e-05,1.346140995918599e-05,1.3523829949575678e-05,1.3061907646176784e-05,1.3048533872608805e-05,1.3970477849067058e-05,1.3342112518262015e-05
72,1.3115810079065978e-05,1.3046759582537826e-05,1.3337592276630602e-05,1.3322015896844073e-05,1.3642075420560272e-05,1.3480268799359972e-05,1.354352863685191e-05,1.307358197517488e-05,1.3082445369555577e-05,1.3995952502312328e-05,1.3364003053889342e-05
73,1.3157192164320522e-05,1.307615807953164e-05,1.3358429409918529e-05,1.3328318324962118e-05,1.3649891405625083e-05,1.351581262683674e-05,1.3554093109584395e-05,1.3083468043603662e-05,1.3125252360797199e-05,1.4010812585287211e-05,1.3385942811046708e-05
74,1.320359830443431e-05,1.3092034901764595e-05,1.3369629964319496e-05,1.3350402563564492e-05,1.3654359043977102e-05,1.3533867562848334e-05,1.3578272730896092e-05,1.3096004195196727e-05,1.314617252098629e-05,1.4040271822347711e-05,1.3406461361033516e-05
75,1.3241341304750134e-05,1.3110231228091475e-05,1.3416875846568582e-05,1.3383245871354665e-05,1.3662451150514485e-05,1.3548907509710864e-05,1.3601203749563464e-05,1.3102458972107034e-05,1.3158450941220373e-05,1.4071508605348461e-05,1.3429667517922954e-05
