,Run # 0 BSF,Avg BSF
8119,4.9819974371320226e-05,4.9819974371320226e-05
8120,4.9819974371320226e-05,4.9819974371320226e-05
8121,4.9819974371320226e-05,4.9819974371320226e-05
8122,4.9819974371320226e-05,4.9819974371320226e-05
8123,4.9819974371320226e-05,4.9819974371320226e-05
8124,4.9819974371320226e-05,4.9819974371320226e-05
8125,4.9819974371320226e-05,4.9819974371320226e-05
8126,4.9819974371320226e-05,4.9819974371320226e-05
8127,4.9819974371320226e-05,4.9819974371320226e-05
8128,4.9819974371320226e-05,4.9819974371320226e-05
8129,4.9819974371320226e-05,4.9819974371320226e-05
8130,4.9819974371320226e-05,4.9819974371320226e-05
8131,4.9819974371320226e-05,4.9819974371320226e-05
8132,4.9819974371320226e-05,4.9819974371320226e-05
8133,4.9819974371320226e-05,4.9819974371320226e-05
8134,4.9819974371320226e-05,4.9819974371320226e-05
8135,4.9819974371320226e-05,4.9819974371320226e-05
8136,4.9819974371320226e-05,4.9819974371320226e-05
8137,4.9819974371320226e-05,4.9819974371320226e-05
8138,4.9819974371320226e-05,4.9819974371320226e-05
8139,4.9819974371320226e-05,4.9819974371320226e-05
8140,4.9819974371320226e-05,4.9819974371320226e-05
8141,4.9819974371320226e-05,4.9819974371320226e-05
8142,4.9819974371320226e-05,4.9819974371320226e-05
8143,4.9819974371320226e-05,4.9819974371320226e-05
8144,4.9819974371320226e-05,4.9819974371320226e-05
8145,4.9819974371320226e-05,4.9819974371320226e-05
8146,4.9819974371320226e-05,4.9819974371320226e-05
8147,4.9819974371320226e-05,4.9819974371320226e-05
8148,4.9819974371320226e-05,4.9819974371320226e-05
8149,4.98562822560398e-05,4.98562822560398e-05
8150,4.98562822560398e-05,4.98562822560398e-05
8151,4.98562822560398e-05,4.98562822560398e-05
8152,4.98562822560398e-05,4.98562822560398e-05
8153,4.98562822560398e-05,4.98562822560398e-05
8154,4.98562822560398e-05,4.98562822560398e-05
8155,4.98562822560398e-05,4.98562822560398e-05
8156,4.98562822560398e-05,4.98562822560398e-05
8157,4.98562822560398e-05,4.98562822560398e-05
8158,4.98562822560398e-05,4.98562822560398e-05
8159,4.98562822560398e-05,4.98562822560398e-05
8160,4.98562822560398e-05,4.98562822560398e-05
8161,4.98562822560398e-05,4.98562822560398e-05
8162,4.98562822560398e-05,4.98562822560398e-05
8163,4.98562822560398e-05,4.98562822560398e-05
8164,4.98562822560398e-05,4.98562822560398e-05
8165,4.98562822560398e-05,4.98562822560398e-05
8166,4.98562822560398e-05,4.98562822560398e-05
8167,4.98562822560398e-05,4.98562822560398e-05
8168,4.98562822560398e-05,4.98562822560398e-05
8169,4.98562822560398e-05,4.98562822560398e-05
8170,4.98562822560398e-05,4.98562822560398e-05
8171,4.98562822560398e-05,4.98562822560398e-05
8172,4.98562822560398e-05,4.98562822560398e-05
8173,4.98562822560398e-05,4.98562822560398e-05
8174,4.98562822560398e-05,4.98562822560398e-05
8175,4.98562822560398e-05,4.98562822560398e-05
8176,4.98562822560398e-05,4.98562822560398e-05
8177,4.98562822560398e-05,4.98562822560398e-05
8178,4.98562822560398e-05,4.98562822560398e-05
8179,4.98562822560398e-05,4.98562822560398e-05
8180,4.98562822560398e-05,4.98562822560398e-05
8181,4.98562822560398e-05,4.98562822560398e-05
8182,4.98562822560398e-05,4.98562822560398e-05
8183,4.98562822560398e-05,4.98562822560398e-05
8184,4.98562822560398e-05,4.98562822560398e-05
8185,4.98562822560398e-05,4.98562822560398e-05
8186,4.98562822560398e-05,4.98562822560398e-05
8187,4.98562822560398e-05,4.98562822560398e-05
8188,4.98562822560398e-05,4.98562822560398e-05
8189,4.98562822560398e-05,4.98562822560398e-05
8190,4.98562822560398e-05,4.98562822560398e-05
8191,4.98562822560398e-05,4.98562822560398e-05
8192,4.98562822560398e-05,4.98562822560398e-05
8193,4.98562822560398e-05,4.98562822560398e-05
8194,4.98562822560398e-05,4.98562822560398e-05
8195,4.98562822560398e-05,4.98562822560398e-05
8196,4.98562822560398e-05,4.98562822560398e-05
8197,4.98562822560398e-05,4.98562822560398e-05
8198,4.98562822560398e-05,4.98562822560398e-05
8199,4.98562822560398e-05,4.98562822560398e-05
8200,4.98562822560398e-05,4.98562822560398e-05
8201,4.98562822560398e-05,4.98562822560398e-05
8202,4.98562822560398e-05,4.98562822560398e-05
8203,4.98562822560398e-05,4.98562822560398e-05
8204,4.98562822560398e-05,4.98562822560398e-05
8205,4.98562822560398e-05,4.98562822560398e-05
8206,4.98562822560398e-05,4.98562822560398e-05
8207,4.98562822560398e-05,4.98562822560398e-05
8208,4.98562822560398e-05,4.98562822560398e-05
8209,4.98562822560398e-05,4.98562822560398e-05
8210,4.98562822560398e-05,4.98562822560398e-05
8211,4.98562822560398e-05,4.98562822560398e-05
8212,4.98562822560398e-05,4.98562822560398e-05
8213,4.987256608701228e-05,4.987256608701228e-05
8214,4.987256608701228e-05,4.987256608701228e-05
8215,4.987256608701228e-05,4.987256608701228e-05
8216,4.987256608701228e-05,4.987256608701228e-05
8217,4.987256608701228e-05,4.987256608701228e-05
8218,4.987256608701228e-05,4.987256608701228e-05
8219,4.987256608701228e-05,4.987256608701228e-05
8220,4.987256608701228e-05,4.987256608701228e-05
8221,4.987256608701228e-05,4.987256608701228e-05
8222,4.987256608701228e-05,4.987256608701228e-05
8223,4.987256608701228e-05,4.987256608701228e-05
8224,4.987256608701228e-05,4.987256608701228e-05
8225,4.987256608701228e-05,4.987256608701228e-05
8226,4.987256608701228e-05,4.987256608701228e-05
8227,4.987256608701228e-05,4.987256608701228e-05
8228,4.987256608701228e-05,4.987256608701228e-05
8229,4.987256608701228e-05,4.987256608701228e-05
8230,4.987256608701228e-05,4.987256608701228e-05
8231,4.987256608701228e-05,4.987256608701228e-05
8232,4.987256608701228e-05,4.987256608701228e-05
8233,4.987256608701228e-05,4.987256608701228e-05
8234,4.987256608701228e-05,4.987256608701228e-05
8235,4.987256608701228e-05,4.987256608701228e-05
8236,4.987256608701228e-05,4.987256608701228e-05
8237,4.987256608701228e-05,4.987256608701228e-05
8238,4.987256608701228e-05,4.987256608701228e-05
8239,4.987256608701228e-05,4.987256608701228e-05
8240,4.987256608701228e-05,4.987256608701228e-05
8241,4.987256608701228e-05,4.987256608701228e-05
8242,4.987256608701228e-05,4.987256608701228e-05
8243,4.987256608701228e-05,4.987256608701228e-05
8244,4.987256608701228e-05,4.987256608701228e-05
8245,4.987256608701228e-05,4.987256608701228e-05
8246,4.987256608701228e-05,4.987256608701228e-05
8247,4.987256608701228e-05,4.987256608701228e-05
8248,4.987256608701228e-05,4.987256608701228e-05
8249,4.987256608701228e-05,4.987256608701228e-05
8250,4.987256608701228e-05,4.987256608701228e-05
8251,4.987256608701228e-05,4.987256608701228e-05
8252,4.987256608701228e-05,4.987256608701228e-05
8253,4.9910305431569435e-05,4.9910305431569435e-05
8254,4.9910305431569435e-05,4.9910305431569435e-05
8255,4.9910305431569435e-05,4.9910305431569435e-05
8256,4.9910305431569435e-05,4.9910305431569435e-05
8257,4.9910305431569435e-05,4.9910305431569435e-05
8258,4.9910305431569435e-05,4.9910305431569435e-05
8259,4.9910305431569435e-05,4.9910305431569435e-05
8260,4.9910305431569435e-05,4.9910305431569435e-05
8261,4.9910305431569435e-05,4.9910305431569435e-05
8262,4.9910305431569435e-05,4.9910305431569435e-05
8263,4.9910305431569435e-05,4.9910305431569435e-05
8264,4.9910305431569435e-05,4.9910305431569435e-05
8265,4.9910305431569435e-05,4.9910305431569435e-05
8266,4.9910305431569435e-05,4.9910305431569435e-05
8267,4.9910305431569435e-05,4.9910305431569435e-05
8268,4.9910305431569435e-05,4.9910305431569435e-05
8269,4.9910305431569435e-05,4.9910305431569435e-05
8270,4.9910305431569435e-05,4.9910305431569435e-05
8271,4.9910305431569435e-05,4.9910305431569435e-05
8272,4.9910305431569435e-05,4.9910305431569435e-05
8273,4.9910305431569435e-05,4.9910305431569435e-05
8274,4.9910305431569435e-05,4.9910305431569435e-05
8275,4.9910305431569435e-05,4.9910305431569435e-05
8276,4.9910305431569435e-05,4.9910305431569435e-05
8277,4.9910305431569435e-05,4.9910305431569435e-05
8278,4.9910305431569435e-05,4.9910305431569435e-05
8279,4.998988166898672e-05,4.998988166898672e-05
8280,4.998988166898672e-05,4.998988166898672e-05
8281,4.998988166898672e-05,4.998988166898672e-05
8282,4.998988166898672e-05,4.998988166898672e-05
8283,4.998988166898672e-05,4.998988166898672e-05
8284,4.998988166898672e-05,4.998988166898672e-05
8285,4.998988166898672e-05,4.998988166898672e-05
8286,4.998988166898672e-05,4.998988166898672e-05
8287,4.998988166898672e-05,4.998988166898672e-05
8288,4.998988166898672e-05,4.998988166898672e-05
8289,4.998988166898672e-05,4.998988166898672e-05
8290,4.998988166898672e-05,4.998988166898672e-05
8291,4.998988166898672e-05,4.998988166898672e-05
8292,4.998988166898672e-05,4.998988166898672e-05
8293,4.998988166898672e-05,4.998988166898672e-05
8294,4.998988166898672e-05,4.998988166898672e-05
8295,4.998988166898672e-05,4.998988166898672e-05
8296,4.998988166898672e-05,4.998988166898672e-05
8297,4.998988166898672e-05,4.998988166898672e-05
8298,4.998988166898672e-05,4.998988166898672e-05
8299,4.998988166898672e-05,4.998988166898672e-05
8300,4.998988166898672e-05,4.998988166898672e-05
8301,4.998988166898672e-05,4.998988166898672e-05
8302,4.998988166898672e-05,4.998988166898672e-05
8303,4.998988166898672e-05,4.998988166898672e-05
8304,4.998988166898672e-05,4.998988166898672e-05
8305,4.998988166898672e-05,4.998988166898672e-05
8306,4.998988166898672e-05,4.998988166898672e-05
8307,4.998988166898672e-05,4.998988166898672e-05
8308,4.998988166898672e-05,4.998988166898672e-05
8309,4.998988166898672e-05,4.998988166898672e-05
8310,4.998988166898672e-05,4.998988166898672e-05
8311,4.998988166898672e-05,4.998988166898672e-05
8312,5.000772698527471e-05,5.000772698527471e-05
8313,5.000772698527471e-05,5.000772698527471e-05
8314,5.000772698527471e-05,5.000772698527471e-05
8315,5.000772698527471e-05,5.000772698527471e-05
8316,5.000772698527471e-05,5.000772698527471e-05
8317,5.000772698527471e-05,5.000772698527471e-05
8318,5.000772698527471e-05,5.000772698527471e-05
8319,5.000772698527471e-05,5.000772698527471e-05
8320,5.000772698527471e-05,5.000772698527471e-05
8321,5.000772698527471e-05,5.000772698527471e-05
8322,5.000772698527471e-05,5.000772698527471e-05
8323,5.000772698527471e-05,5.000772698527471e-05
8324,5.000772698527471e-05,5.000772698527471e-05
8325,5.000772698527471e-05,5.000772698527471e-05
8326,5.000772698527471e-05,5.000772698527471e-05
8327,5.000772698527471e-05,5.000772698527471e-05
8328,5.000772698527471e-05,5.000772698527471e-05
8329,5.000772698527471e-05,5.000772698527471e-05
8330,5.000772698527471e-05,5.000772698527471e-05
8331,5.000772698527471e-05,5.000772698527471e-05
8332,5.000772698527471e-05,5.000772698527471e-05
8333,5.000772698527471e-05,5.000772698527471e-05
8334,5.000772698527471e-05,5.000772698527471e-05
8335,5.000772698527471e-05,5.000772698527471e-05
8336,5.000772698527471e-05,5.000772698527471e-05
8337,5.000772698527471e-05,5.000772698527471e-05
8338,5.000772698527471e-05,5.000772698527471e-05
8339,5.000772698527471e-05,5.000772698527471e-05
8340,5.000772698527471e-05,5.000772698527471e-05
8341,5.000772698527471e-05,5.000772698527471e-05
8342,5.000772698527471e-05,5.000772698527471e-05
8343,5.000772698527471e-05,5.000772698527471e-05
8344,5.000772698527471e-05,5.000772698527471e-05
8345,5.000772698527471e-05,5.000772698527471e-05
8346,5.000772698527471e-05,5.000772698527471e-05
8347,5.000772698527471e-05,5.000772698527471e-05
8348,5.000772698527471e-05,5.000772698527471e-05
8349,5.000772698527471e-05,5.000772698527471e-05
8350,5.000772698527471e-05,5.000772698527471e-05
8351,5.000772698527471e-05,5.000772698527471e-05
8352,5.000772698527471e-05,5.000772698527471e-05
8353,5.000772698527471e-05,5.000772698527471e-05
8354,5.000772698527471e-05,5.000772698527471e-05
8355,5.000772698527471e-05,5.000772698527471e-05
8356,5.000772698527471e-05,5.000772698527471e-05
8357,5.000772698527471e-05,5.000772698527471e-05
8358,5.000772698527471e-05,5.000772698527471e-05
8359,5.000772698527471e-05,5.000772698527471e-05
8360,5.000772698527471e-05,5.000772698527471e-05
8361,5.000772698527471e-05,5.000772698527471e-05
8362,5.000772698527471e-05,5.000772698527471e-05
8363,5.000772698527471e-05,5.000772698527471e-05
8364,5.000772698527471e-05,5.000772698527471e-05
8365,5.000772698527471e-05,5.000772698527471e-05
8366,5.000772698527471e-05,5.000772698527471e-05
8367,5.000772698527471e-05,5.000772698527471e-05
8368,5.000772698527471e-05,5.000772698527471e-05
8369,5.003097495073284e-05,5.003097495073284e-05
8370,5.003097495073284e-05,5.003097495073284e-05
8371,5.003097495073284e-05,5.003097495073284e-05
8372,5.003097495073284e-05,5.003097495073284e-05
8373,5.003097495073284e-05,5.003097495073284e-05
8374,5.003097495073284e-05,5.003097495073284e-05
8375,5.003097495073284e-05,5.003097495073284e-05
8376,5.003097495073284e-05,5.003097495073284e-05
8377,5.003097495073284e-05,5.003097495073284e-05
8378,5.003097495073284e-05,5.003097495073284e-05
8379,5.003097495073284e-05,5.003097495073284e-05
8380,5.003097495073284e-05,5.003097495073284e-05
8381,5.003097495073284e-05,5.003097495073284e-05
8382,5.003097495073284e-05,5.003097495073284e-05
8383,5.003097495073284e-05,5.003097495073284e-05
8384,5.003097495073284e-05,5.003097495073284e-05
8385,5.003097495073284e-05,5.003097495073284e-05
8386,5.003097495073284e-05,5.003097495073284e-05
8387,5.003097495073284e-05,5.003097495073284e-05
8388,5.003097495073284e-05,5.003097495073284e-05
8389,5.003097495073284e-05,5.003097495073284e-05
8390,5.004378108145642e-05,5.004378108145642e-05
8391,5.004378108145642e-05,5.004378108145642e-05
8392,5.004378108145642e-05,5.004378108145642e-05
8393,5.004378108145642e-05,5.004378108145642e-05
8394,5.004378108145642e-05,5.004378108145642e-05
8395,5.004378108145642e-05,5.004378108145642e-05
8396,5.004378108145642e-05,5.004378108145642e-05
8397,5.004378108145642e-05,5.004378108145642e-05
8398,5.004378108145642e-05,5.004378108145642e-05
8399,5.004378108145642e-05,5.004378108145642e-05
8400,5.004378108145642e-05,5.004378108145642e-05
8401,5.004378108145642e-05,5.004378108145642e-05
8402,5.004378108145642e-05,5.004378108145642e-05
8403,5.004378108145642e-05,5.004378108145642e-05
8404,5.004378108145642e-05,5.004378108145642e-05
8405,5.004378108145642e-05,5.004378108145642e-05
8406,5.004378108145642e-05,5.004378108145642e-05
8407,5.004378108145642e-05,5.004378108145642e-05
8408,5.004378108145642e-05,5.004378108145642e-05
8409,5.004378108145642e-05,5.004378108145642e-05
8410,5.004378108145642e-05,5.004378108145642e-05
8411,5.004378108145642e-05,5.004378108145642e-05
8412,5.004378108145642e-05,5.004378108145642e-05
8413,5.004378108145642e-05,5.004378108145642e-05
8414,5.004378108145642e-05,5.004378108145642e-05
8415,5.004378108145642e-05,5.004378108145642e-05
8416,5.004378108145642e-05,5.004378108145642e-05
8417,5.004378108145642e-05,5.004378108145642e-05
8418,5.004378108145642e-05,5.004378108145642e-05
8419,5.004378108145642e-05,5.004378108145642e-05
8420,5.004378108145642e-05,5.004378108145642e-05
8421,5.004378108145642e-05,5.004378108145642e-05
8422,5.004378108145642e-05,5.004378108145642e-05
8423,5.004378108145642e-05,5.004378108145642e-05
8424,5.004378108145642e-05,5.004378108145642e-05
8425,5.004378108145642e-05,5.004378108145642e-05
8426,5.004378108145642e-05,5.004378108145642e-05
8427,5.004378108145642e-05,5.004378108145642e-05
8428,5.004378108145642e-05,5.004378108145642e-05
8429,5.004378108145642e-05,5.004378108145642e-05
8430,5.004378108145642e-05,5.004378108145642e-05
8431,5.004378108145642e-05,5.004378108145642e-05
8432,5.004378108145642e-05,5.004378108145642e-05
8433,5.004378108145642e-05,5.004378108145642e-05
8434,5.004378108145642e-05,5.004378108145642e-05
8435,5.004378108145642e-05,5.004378108145642e-05
8436,5.004378108145642e-05,5.004378108145642e-05
8437,5.004378108145642e-05,5.004378108145642e-05
8438,5.00896608010639e-05,5.00896608010639e-05
8439,5.00896608010639e-05,5.00896608010639e-05
8440,5.00896608010639e-05,5.00896608010639e-05
8441,5.00896608010639e-05,5.00896608010639e-05
8442,5.00896608010639e-05,5.00896608010639e-05
8443,5.00896608010639e-05,5.00896608010639e-05
8444,5.00896608010639e-05,5.00896608010639e-05
8445,5.00896608010639e-05,5.00896608010639e-05
8446,5.00896608010639e-05,5.00896608010639e-05
8447,5.00896608010639e-05,5.00896608010639e-05
8448,5.00896608010639e-05,5.00896608010639e-05
8449,5.00896608010639e-05,5.00896608010639e-05
8450,5.00896608010639e-05,5.00896608010639e-05
8451,5.00896608010639e-05,5.00896608010639e-05
8452,5.00896608010639e-05,5.00896608010639e-05
8453,5.00896608010639e-05,5.00896608010639e-05
8454,5.00896608010639e-05,5.00896608010639e-05
8455,5.00896608010639e-05,5.00896608010639e-05
8456,5.00896608010639e-05,5.00896608010639e-05
8457,5.00896608010639e-05,5.00896608010639e-05
8458,5.00896608010639e-05,5.00896608010639e-05
8459,5.00896608010639e-05,5.00896608010639e-05
8460,5.00896608010639e-05,5.00896608010639e-05
8461,5.00896608010639e-05,5.00896608010639e-05
8462,5.00896608010639e-05,5.00896608010639e-05
8463,5.00896608010639e-05,5.00896608010639e-05
8464,5.00896608010639e-05,5.00896608010639e-05
8465,5.00896608010639e-05,5.00896608010639e-05
8466,5.00896608010639e-05,5.00896608010639e-05
8467,5.00896608010639e-05,5.00896608010639e-05
8468,5.00896608010639e-05,5.00896608010639e-05
8469,5.00896608010639e-05,5.00896608010639e-05
8470,5.00896608010639e-05,5.00896608010639e-05
8471,5.00896608010639e-05,5.00896608010639e-05
8472,5.00896608010639e-05,5.00896608010639e-05
8473,5.00896608010639e-05,5.00896608010639e-05
8474,5.00896608010639e-05,5.00896608010639e-05
8475,5.00896608010639e-05,5.00896608010639e-05
8476,5.00896608010639e-05,5.00896608010639e-05
8477,5.00896608010639e-05,5.00896608010639e-05
8478,5.00896608010639e-05,5.00896608010639e-05
8479,5.00896608010639e-05,5.00896608010639e-05
8480,5.00896608010639e-05,5.00896608010639e-05
8481,5.00896608010639e-05,5.00896608010639e-05
8482,5.00896608010639e-05,5.00896608010639e-05
8483,5.00896608010639e-05,5.00896608010639e-05
8484,5.00896608010639e-05,5.00896608010639e-05
8485,5.00896608010639e-05,5.00896608010639e-05
8486,5.00896608010639e-05,5.00896608010639e-05
8487,5.00896608010639e-05,5.00896608010639e-05
8488,5.00896608010639e-05,5.00896608010639e-05
8489,5.00896608010639e-05,5.00896608010639e-05
8490,5.00896608010639e-05,5.00896608010639e-05
8491,5.00896608010639e-05,5.00896608010639e-05
8492,5.00896608010639e-05,5.00896608010639e-05
8493,5.00896608010639e-05,5.00896608010639e-05
8494,5.00896608010639e-05,5.00896608010639e-05
8495,5.00896608010639e-05,5.00896608010639e-05
8496,5.00896608010639e-05,5.00896608010639e-05
8497,5.00896608010639e-05,5.00896608010639e-05
8498,5.00896608010639e-05,5.00896608010639e-05
8499,5.00896608010639e-05,5.00896608010639e-05
8500,5.00896608010639e-05,5.00896608010639e-05
8501,5.00896608010639e-05,5.00896608010639e-05
8502,5.00896608010639e-05,5.00896608010639e-05
8503,5.00896608010639e-05,5.00896608010639e-05
8504,5.00896608010639e-05,5.00896608010639e-05
8505,5.00896608010639e-05,5.00896608010639e-05
8506,5.00896608010639e-05,5.00896608010639e-05
8507,5.00896608010639e-05,5.00896608010639e-05
8508,5.00896608010639e-05,5.00896608010639e-05
8509,5.00896608010639e-05,5.00896608010639e-05
8510,5.00896608010639e-05,5.00896608010639e-05
8511,5.00896608010639e-05,5.00896608010639e-05
8512,5.00896608010639e-05,5.00896608010639e-05
8513,5.00896608010639e-05,5.00896608010639e-05
8514,5.00896608010639e-05,5.00896608010639e-05
8515,5.00896608010639e-05,5.00896608010639e-05
8516,5.00896608010639e-05,5.00896608010639e-05
8517,5.00896608010639e-05,5.00896608010639e-05
8518,5.00896608010639e-05,5.00896608010639e-05
8519,5.00896608010639e-05,5.00896608010639e-05
8520,5.00896608010639e-05,5.00896608010639e-05
8521,5.00896608010639e-05,5.00896608010639e-05
8522,5.00896608010639e-05,5.00896608010639e-05
8523,5.00896608010639e-05,5.00896608010639e-05
8524,5.00896608010639e-05,5.00896608010639e-05
8525,5.00896608010639e-05,5.00896608010639e-05
8526,5.00896608010639e-05,5.00896608010639e-05
8527,5.00896608010639e-05,5.00896608010639e-05
8528,5.00896608010639e-05,5.00896608010639e-05
8529,5.00896608010639e-05,5.00896608010639e-05
8530,5.00896608010639e-05,5.00896608010639e-05
8531,5.00896608010639e-05,5.00896608010639e-05
8532,5.00896608010639e-05,5.00896608010639e-05
8533,5.00896608010639e-05,5.00896608010639e-05
8534,5.00896608010639e-05,5.00896608010639e-05
8535,5.00896608010639e-05,5.00896608010639e-05
8536,5.0162826939583174e-05,5.0162826939583174e-05
8537,5.0162826939583174e-05,5.0162826939583174e-05
8538,5.0162826939583174e-05,5.0162826939583174e-05
8539,5.0162826939583174e-05,5.0162826939583174e-05
8540,5.0162826939583174e-05,5.0162826939583174e-05
8541,5.0162826939583174e-05,5.0162826939583174e-05
8542,5.0162826939583174e-05,5.0162826939583174e-05
8543,5.0162826939583174e-05,5.0162826939583174e-05
8544,5.0162826939583174e-05,5.0162826939583174e-05
8545,5.0162826939583174e-05,5.0162826939583174e-05
8546,5.0162826939583174e-05,5.0162826939583174e-05
8547,5.0162826939583174e-05,5.0162826939583174e-05
8548,5.0162826939583174e-05,5.0162826939583174e-05
8549,5.0162826939583174e-05,5.0162826939583174e-05
8550,5.0162826939583174e-05,5.0162826939583174e-05
8551,5.0162826939583174e-05,5.0162826939583174e-05
8552,5.0162826939583174e-05,5.0162826939583174e-05
8553,5.0162826939583174e-05,5.0162826939583174e-05
8554,5.0162826939583174e-05,5.0162826939583174e-05
8555,5.0162826939583174e-05,5.0162826939583174e-05
8556,5.0162826939583174e-05,5.0162826939583174e-05
8557,5.0162826939583174e-05,5.0162826939583174e-05
8558,5.0162826939583174e-05,5.0162826939583174e-05
8559,5.0162826939583174e-05,5.0162826939583174e-05
8560,5.0162826939583174e-05,5.0162826939583174e-05
8561,5.0162826939583174e-05,5.0162826939583174e-05
8562,5.0162826939583174e-05,5.0162826939583174e-05
8563,5.0162826939583174e-05,5.0162826939583174e-05
8564,5.0162826939583174e-05,5.0162826939583174e-05
8565,5.0162826939583174e-05,5.0162826939583174e-05
8566,5.0162826939583174e-05,5.0162826939583174e-05
8567,5.0162826939583174e-05,5.0162826939583174e-05
8568,5.0162826939583174e-05,5.0162826939583174e-05
8569,5.0162826939583174e-05,5.0162826939583174e-05
8570,5.0162826939583174e-05,5.0162826939583174e-05
8571,5.0162826939583174e-05,5.0162826939583174e-05
8572,5.0162826939583174e-05,5.0162826939583174e-05
8573,5.0162826939583174e-05,5.0162826939583174e-05
8574,5.0162826939583174e-05,5.0162826939583174e-05
8575,5.0162826939583174e-05,5.0162826939583174e-05
8576,5.0162826939583174e-05,5.0162826939583174e-05
8577,5.0162826939583174e-05,5.0162826939583174e-05
8578,5.0162826939583174e-05,5.0162826939583174e-05
8579,5.0162826939583174e-05,5.0162826939583174e-05
8580,5.0162826939583174e-05,5.0162826939583174e-05
8581,5.0162826939583174e-05,5.0162826939583174e-05
8582,5.0162826939583174e-05,5.0162826939583174e-05
8583,5.0162826939583174e-05,5.0162826939583174e-05
8584,5.0162826939583174e-05,5.0162826939583174e-05
8585,5.0162826939583174e-05,5.0162826939583174e-05
8586,5.0162826939583174e-05,5.0162826939583174e-05
8587,5.0162826939583174e-05,5.0162826939583174e-05
8588,5.0162826939583174e-05,5.0162826939583174e-05
8589,5.0162826939583174e-05,5.0162826939583174e-05
8590,5.0162826939583174e-05,5.0162826939583174e-05
8591,5.0162826939583174e-05,5.0162826939583174e-05
8592,5.0162826939583174e-05,5.0162826939583174e-05
8593,5.03484917385744e-05,5.03484917385744e-05
8594,5.03484917385744e-05,5.03484917385744e-05
8595,5.03484917385744e-05,5.03484917385744e-05
8596,5.03484917385744e-05,5.03484917385744e-05
8597,5.03484917385744e-05,5.03484917385744e-05
8598,5.03484917385744e-05,5.03484917385744e-05
8599,5.03484917385744e-05,5.03484917385744e-05
8600,5.03484917385744e-05,5.03484917385744e-05
8601,5.03484917385744e-05,5.03484917385744e-05
8602,5.03484917385744e-05,5.03484917385744e-05
8603,5.03484917385744e-05,5.03484917385744e-05
8604,5.03484917385744e-05,5.03484917385744e-05
8605,5.03484917385744e-05,5.03484917385744e-05
8606,5.03484917385744e-05,5.03484917385744e-05
8607,5.03484917385744e-05,5.03484917385744e-05
8608,5.03484917385744e-05,5.03484917385744e-05
8609,5.03484917385744e-05,5.03484917385744e-05
8610,5.03484917385744e-05,5.03484917385744e-05
8611,5.03484917385744e-05,5.03484917385744e-05
8612,5.03484917385744e-05,5.03484917385744e-05
8613,5.03484917385744e-05,5.03484917385744e-05
8614,5.03484917385744e-05,5.03484917385744e-05
8615,5.03484917385744e-05,5.03484917385744e-05
8616,5.03484917385744e-05,5.03484917385744e-05
8617,5.03484917385744e-05,5.03484917385744e-05
8618,5.03484917385744e-05,5.03484917385744e-05
8619,5.03484917385744e-05,5.03484917385744e-05
8620,5.03484917385744e-05,5.03484917385744e-05
8621,5.03484917385744e-05,5.03484917385744e-05
8622,5.03484917385744e-05,5.03484917385744e-05
8623,5.03484917385744e-05,5.03484917385744e-05
8624,5.03484917385744e-05,5.03484917385744e-05
8625,5.03484917385744e-05,5.03484917385744e-05
8626,5.03484917385744e-05,5.03484917385744e-05
8627,5.03484917385744e-05,5.03484917385744e-05
8628,5.03484917385744e-05,5.03484917385744e-05
8629,5.03484917385744e-05,5.03484917385744e-05
8630,5.03484917385744e-05,5.03484917385744e-05
8631,5.03484917385744e-05,5.03484917385744e-05
8632,5.035338135862567e-05,5.035338135862567e-05
8633,5.035338135862567e-05,5.035338135862567e-05
8634,5.035338135862567e-05,5.035338135862567e-05
8635,5.035338135862567e-05,5.035338135862567e-05
8636,5.035338135862567e-05,5.035338135862567e-05
8637,5.035338135862567e-05,5.035338135862567e-05
8638,5.035338135862567e-05,5.035338135862567e-05
8639,5.035338135862567e-05,5.035338135862567e-05
8640,5.035338135862567e-05,5.035338135862567e-05
8641,5.035338135862567e-05,5.035338135862567e-05
8642,5.035338135862567e-05,5.035338135862567e-05
8643,5.035338135862567e-05,5.035338135862567e-05
8644,5.035338135862567e-05,5.035338135862567e-05
8645,5.035338135862567e-05,5.035338135862567e-05
8646,5.035338135862567e-05,5.035338135862567e-05
8647,5.035338135862567e-05,5.035338135862567e-05
8648,5.035338135862567e-05,5.035338135862567e-05
8649,5.035338135862567e-05,5.035338135862567e-05
8650,5.035338135862567e-05,5.035338135862567e-05
8651,5.035338135862567e-05,5.035338135862567e-05
8652,5.035338135862567e-05,5.035338135862567e-05
8653,5.035338135862567e-05,5.035338135862567e-05
8654,5.035338135862567e-05,5.035338135862567e-05
8655,5.035338135862567e-05,5.035338135862567e-05
8656,5.035338135862567e-05,5.035338135862567e-05
8657,5.035338135862567e-05,5.035338135862567e-05
8658,5.035338135862567e-05,5.035338135862567e-05
8659,5.035338135862567e-05,5.035338135862567e-05
8660,5.035338135862567e-05,5.035338135862567e-05
8661,5.035338135862567e-05,5.035338135862567e-05
8662,5.035338135862567e-05,5.035338135862567e-05
8663,5.035338135862567e-05,5.035338135862567e-05
8664,5.035338135862567e-05,5.035338135862567e-05
8665,5.035338135862567e-05,5.035338135862567e-05
8666,5.035338135862567e-05,5.035338135862567e-05
8667,5.035338135862567e-05,5.035338135862567e-05
8668,5.035338135862567e-05,5.035338135862567e-05
