,Run # 0 ASF,Avg ASF
7721,4.9325795239322506e-05,4.9325795239322506e-05
7722,4.9381660484294895e-05,4.9381660484294895e-05
7723,4.9381660484294895e-05,4.9381660484294895e-05
7724,4.9381660484294895e-05,4.9381660484294895e-05
7725,4.9381660484294895e-05,4.9381660484294895e-05
7726,4.9381660484294895e-05,4.9381660484294895e-05
7727,4.9381660484294895e-05,4.9381660484294895e-05
7728,4.9381660484294895e-05,4.9381660484294895e-05
7729,4.9381660484294895e-05,4.9381660484294895e-05
7730,4.9381660484294895e-05,4.9381660484294895e-05
7731,4.9364994507202376e-05,4.9364994507202376e-05
7732,4.9381660484294895e-05,4.9381660484294895e-05
7733,4.9381660484294895e-05,4.9381660484294895e-05
7734,4.9381660484294895e-05,4.9381660484294895e-05
7735,4.9381660484294895e-05,4.9381660484294895e-05
7736,4.9381660484294895e-05,4.9381660484294895e-05
7737,4.9381660484294895e-05,4.9381660484294895e-05
7738,4.9381660484294895e-05,4.9381660484294895e-05
7739,4.9381660484294895e-05,4.9381660484294895e-05
7740,4.9381660484294895e-05,4.9381660484294895e-05
7741,4.9381660484294895e-05,4.9381660484294895e-05
7742,4.9381660484294895e-05,4.9381660484294895e-05
7743,4.9381660484294895e-05,4.9381660484294895e-05
7744,4.9381660484294895e-05,4.9381660484294895e-05
7745,4.9381660484294895e-05,4.9381660484294895e-05
7746,4.9381660484294895e-05,4.9381660484294895e-05
7747,4.9381660484294895e-05,4.9381660484294895e-05
7748,4.9381660484294895e-05,4.9381660484294895e-05
7749,4.9381660484294895e-05,4.9381660484294895e-05
7750,4.9381660484294895e-05,4.9381660484294895e-05
7751,4.9381660484294895e-05,4.9381660484294895e-05
7752,4.9381660484294895e-05,4.9381660484294895e-05
7753,4.9381660484294895e-05,4.9381660484294895e-05
7754,4.929377370843686e-05,4.929377370843686e-05
7755,4.9381660484294895e-05,4.9381660484294895e-05
7756,4.9381660484294895e-05,4.9381660484294895e-05
7757,4.9381660484294895e-05,4.9381660484294895e-05
7758,4.9381660484294895e-05,4.9381660484294895e-05
7759,4.9381660484294895e-05,4.9381660484294895e-05
7760,4.9381660484294895e-05,4.9381660484294895e-05
7761,4.9381660484294895e-05,4.9381660484294895e-05
7762,4.9381660484294895e-05,4.9381660484294895e-05
7763,4.9381660484294895e-05,4.9381660484294895e-05
7764,4.9381660484294895e-05,4.9381660484294895e-05
7765,4.9381660484294895e-05,4.9381660484294895e-05
7766,4.9381660484294895e-05,4.9381660484294895e-05
7767,4.9381660484294895e-05,4.9381660484294895e-05
7768,4.9381660484294895e-05,4.9381660484294895e-05
7769,4.9381660484294895e-05,4.9381660484294895e-05
7770,4.9381660484294895e-05,4.9381660484294895e-05
7771,4.9381660484294895e-05,4.9381660484294895e-05
7772,4.9381660484294895e-05,4.9381660484294895e-05
7773,4.9381660484294895e-05,4.9381660484294895e-05
7774,4.9381660484294895e-05,4.9381660484294895e-05
7775,4.9381660484294895e-05,4.9381660484294895e-05
7776,4.9383501991273275e-05,4.9383501991273275e-05
7777,4.9383501991273275e-05,4.9383501991273275e-05
7778,4.9383501991273275e-05,4.9383501991273275e-05
7779,4.9383501991273275e-05,4.9383501991273275e-05
7780,4.9383501991273275e-05,4.9383501991273275e-05
7781,4.9383501991273275e-05,4.9383501991273275e-05
7782,4.9383501991273275e-05,4.9383501991273275e-05
7783,4.9383501991273275e-05,4.9383501991273275e-05
7784,4.9383501991273275e-05,4.9383501991273275e-05
7785,4.928639989076577e-05,4.928639989076577e-05
7786,4.9383501991273275e-05,4.9383501991273275e-05
7787,4.9383501991273275e-05,4.9383501991273275e-05
7788,4.9383501991273275e-05,4.9383501991273275e-05
7789,4.9383501991273275e-05,4.9383501991273275e-05
7790,4.9366544858209e-05,4.9366544858209e-05
7791,4.9383501991273275e-05,4.9383501991273275e-05
7792,4.9383501991273275e-05,4.9383501991273275e-05
7793,4.9383501991273275e-05,4.9383501991273275e-05
7794,4.9383501991273275e-05,4.9383501991273275e-05
7795,4.9383501991273275e-05,4.9383501991273275e-05
7796,4.9383501991273275e-05,4.9383501991273275e-05
7797,4.9383501991273275e-05,4.9383501991273275e-05
7798,4.9383501991273275e-05,4.9383501991273275e-05
7799,4.927414686002943e-05,4.927414686002943e-05
7800,4.9383501991273275e-05,4.9383501991273275e-05
7801,4.9383501991273275e-05,4.9383501991273275e-05
7802,4.9383501991273275e-05,4.9383501991273275e-05
7803,4.933785093639732e-05,4.933785093639732e-05
7804,4.9383501991273275e-05,4.9383501991273275e-05
7805,4.9383501991273275e-05,4.9383501991273275e-05
7806,4.9383501991273275e-05,4.9383501991273275e-05
7807,4.938159934528559e-05,4.938159934528559e-05
7808,4.9383501991273275e-05,4.9383501991273275e-05
7809,4.9383501991273275e-05,4.9383501991273275e-05
7810,4.9383501991273275e-05,4.9383501991273275e-05
7811,4.9383501991273275e-05,4.9383501991273275e-05
7812,4.9181429896514534e-05,4.9181429896514534e-05
7813,4.9383501991273275e-05,4.9383501991273275e-05
7814,4.9383501991273275e-05,4.9383501991273275e-05
7815,4.9383501991273275e-05,4.9383501991273275e-05
7816,4.9383501991273275e-05,4.9383501991273275e-05
7817,4.9383501991273275e-05,4.9383501991273275e-05
7818,4.9383501991273275e-05,4.9383501991273275e-05
7819,4.9383501991273275e-05,4.9383501991273275e-05
7820,4.9383501991273275e-05,4.9383501991273275e-05
7821,4.9383501991273275e-05,4.9383501991273275e-05
7822,4.9383501991273275e-05,4.9383501991273275e-05
7823,4.9383501991273275e-05,4.9383501991273275e-05
7824,4.9383501991273275e-05,4.9383501991273275e-05
7825,4.9383501991273275e-05,4.9383501991273275e-05
7826,4.9383501991273275e-05,4.9383501991273275e-05
7827,4.9383501991273275e-05,4.9383501991273275e-05
7828,4.9383501991273275e-05,4.9383501991273275e-05
7829,4.931520931524536e-05,4.931520931524536e-05
7830,4.9383501991273275e-05,4.9383501991273275e-05
7831,4.9383501991273275e-05,4.9383501991273275e-05
7832,4.9383501991273275e-05,4.9383501991273275e-05
7833,4.9383501991273275e-05,4.9383501991273275e-05
7834,4.9383501991273275e-05,4.9383501991273275e-05
7835,4.9383501991273275e-05,4.9383501991273275e-05
7836,4.9383501991273275e-05,4.9383501991273275e-05
7837,4.920521453068202e-05,4.920521453068202e-05
7838,4.9383501991273275e-05,4.9383501991273275e-05
7839,4.9383501991273275e-05,4.9383501991273275e-05
7840,4.9383501991273275e-05,4.9383501991273275e-05
7841,4.9383501991273275e-05,4.9383501991273275e-05
7842,4.9405078319752124e-05,4.9405078319752124e-05
7843,4.944234652348833e-05,4.944234652348833e-05
7844,4.944234652348833e-05,4.944234652348833e-05
7845,4.944234652348833e-05,4.944234652348833e-05
7846,4.944234652348833e-05,4.944234652348833e-05
7847,4.944234652348833e-05,4.944234652348833e-05
7848,4.944234652348833e-05,4.944234652348833e-05
7849,4.944234652348833e-05,4.944234652348833e-05
7850,4.944234652348833e-05,4.944234652348833e-05
7851,4.944234652348833e-05,4.944234652348833e-05
7852,4.944234652348833e-05,4.944234652348833e-05
7853,4.944234652348833e-05,4.944234652348833e-05
7854,4.944234652348833e-05,4.944234652348833e-05
7855,4.944234652348833e-05,4.944234652348833e-05
7856,4.925482300695607e-05,4.925482300695607e-05
7857,4.944234652348833e-05,4.944234652348833e-05
7858,4.944234652348833e-05,4.944234652348833e-05
7859,4.944234652348833e-05,4.944234652348833e-05
7860,4.944234652348833e-05,4.944234652348833e-05
7861,4.944234652348833e-05,4.944234652348833e-05
7862,4.944234652348833e-05,4.944234652348833e-05
7863,4.944234652348833e-05,4.944234652348833e-05
7864,4.944234652348833e-05,4.944234652348833e-05
7865,4.944234652348833e-05,4.944234652348833e-05
7866,4.944234652348833e-05,4.944234652348833e-05
7867,4.944234652348833e-05,4.944234652348833e-05
7868,4.944234652348833e-05,4.944234652348833e-05
7869,4.944234652348833e-05,4.944234652348833e-05
7870,4.944234652348833e-05,4.944234652348833e-05
7871,4.944234652348833e-05,4.944234652348833e-05
7872,4.944234652348833e-05,4.944234652348833e-05
7873,4.944234652348833e-05,4.944234652348833e-05
7874,4.944234652348833e-05,4.944234652348833e-05
7875,4.944234652348833e-05,4.944234652348833e-05
7876,4.944234652348833e-05,4.944234652348833e-05
7877,4.944234652348833e-05,4.944234652348833e-05
7878,4.944234652348833e-05,4.944234652348833e-05
7879,4.944234652348833e-05,4.944234652348833e-05
7880,4.944234652348833e-05,4.944234652348833e-05
7881,4.944234652348833e-05,4.944234652348833e-05
7882,4.942430920940714e-05,4.942430920940714e-05
7883,4.944234652348833e-05,4.944234652348833e-05
7884,4.944234652348833e-05,4.944234652348833e-05
7885,4.944234652348833e-05,4.944234652348833e-05
7886,4.944234652348833e-05,4.944234652348833e-05
7887,4.944447523544327e-05,4.944447523544327e-05
7888,4.9506207882136564e-05,4.9506207882136564e-05
7889,4.9506207882136564e-05,4.9506207882136564e-05
7890,4.9506207882136564e-05,4.9506207882136564e-05
7891,4.9506207882136564e-05,4.9506207882136564e-05
7892,4.9506207882136564e-05,4.9506207882136564e-05
7893,4.9506207882136564e-05,4.9506207882136564e-05
7894,4.9506207882136564e-05,4.9506207882136564e-05
7895,4.9506207882136564e-05,4.9506207882136564e-05
7896,4.9506207882136564e-05,4.9506207882136564e-05
7897,4.9506207882136564e-05,4.9506207882136564e-05
7898,4.9506207882136564e-05,4.9506207882136564e-05
7899,4.9506207882136564e-05,4.9506207882136564e-05
7900,4.9506207882136564e-05,4.9506207882136564e-05
7901,4.9506207882136564e-05,4.9506207882136564e-05
7902,4.9506207882136564e-05,4.9506207882136564e-05
7903,4.9506207882136564e-05,4.9506207882136564e-05
7904,4.9413655458688684e-05,4.9413655458688684e-05
7905,4.955323734378533e-05,4.955323734378533e-05
7906,4.955323734378533e-05,4.955323734378533e-05
7907,4.955323734378533e-05,4.955323734378533e-05
7908,4.955323734378533e-05,4.955323734378533e-05
7909,4.955323734378533e-05,4.955323734378533e-05
7910,4.955323734378533e-05,4.955323734378533e-05
7911,4.955323734378533e-05,4.955323734378533e-05
7912,4.955323734378533e-05,4.955323734378533e-05
7913,4.955323734378533e-05,4.955323734378533e-05
7914,4.955323734378533e-05,4.955323734378533e-05
7915,4.955323734378533e-05,4.955323734378533e-05
7916,4.955323734378533e-05,4.955323734378533e-05
7917,4.955323734378533e-05,4.955323734378533e-05
7918,4.955323734378533e-05,4.955323734378533e-05
7919,4.955323734378533e-05,4.955323734378533e-05
7920,4.955323734378533e-05,4.955323734378533e-05
7921,4.955323734378533e-05,4.955323734378533e-05
7922,4.955323734378533e-05,4.955323734378533e-05
7923,4.955323734378533e-05,4.955323734378533e-05
7924,4.955323734378533e-05,4.955323734378533e-05
7925,4.955323734378533e-05,4.955323734378533e-05
7926,4.955323734378533e-05,4.955323734378533e-05
7927,4.955323734378533e-05,4.955323734378533e-05
7928,4.9519466537038316e-05,4.9519466537038316e-05
7929,4.955323734378533e-05,4.955323734378533e-05
7930,4.955323734378533e-05,4.955323734378533e-05
7931,4.955323734378533e-05,4.955323734378533e-05
7932,4.955323734378533e-05,4.955323734378533e-05
7933,4.955323734378533e-05,4.955323734378533e-05
7934,4.955323734378533e-05,4.955323734378533e-05
7935,4.955323734378533e-05,4.955323734378533e-05
7936,4.955323734378533e-05,4.955323734378533e-05
7937,4.955323734378533e-05,4.955323734378533e-05
7938,4.955323734378533e-05,4.955323734378533e-05
7939,4.955323734378533e-05,4.955323734378533e-05
7940,4.955323734378533e-05,4.955323734378533e-05
7941,4.955323734378533e-05,4.955323734378533e-05
7942,4.955323734378533e-05,4.955323734378533e-05
7943,4.955323734378533e-05,4.955323734378533e-05
7944,4.946445752390087e-05,4.946445752390087e-05
7945,4.955323734378533e-05,4.955323734378533e-05
7946,4.955323734378533e-05,4.955323734378533e-05
7947,4.942568320599293e-05,4.942568320599293e-05
7948,4.955323734378533e-05,4.955323734378533e-05
7949,4.955323734378533e-05,4.955323734378533e-05
7950,4.955323734378533e-05,4.955323734378533e-05
7951,4.955323734378533e-05,4.955323734378533e-05
7952,4.955323734378533e-05,4.955323734378533e-05
7953,4.955323734378533e-05,4.955323734378533e-05
7954,4.955323734378533e-05,4.955323734378533e-05
7955,4.958029208414788e-05,4.958029208414788e-05
7956,4.966918623105337e-05,4.966918623105337e-05
7957,4.966918623105337e-05,4.966918623105337e-05
7958,4.966918623105337e-05,4.966918623105337e-05
7959,4.966918623105337e-05,4.966918623105337e-05
7960,4.966918623105337e-05,4.966918623105337e-05
7961,4.966918623105337e-05,4.966918623105337e-05
7962,4.966918623105337e-05,4.966918623105337e-05
7963,4.966918623105337e-05,4.966918623105337e-05
7964,4.966918623105337e-05,4.966918623105337e-05
7965,4.9449582000268996e-05,4.9449582000268996e-05
7966,4.966918623105337e-05,4.966918623105337e-05
7967,4.966918623105337e-05,4.966918623105337e-05
7968,4.966918623105337e-05,4.966918623105337e-05
7969,4.966918623105337e-05,4.966918623105337e-05
7970,4.966918623105337e-05,4.966918623105337e-05
7971,4.966918623105337e-05,4.966918623105337e-05
7972,4.966918623105337e-05,4.966918623105337e-05
7973,4.966918623105337e-05,4.966918623105337e-05
7974,4.966918623105337e-05,4.966918623105337e-05
7975,4.9635739243455073e-05,4.9635739243455073e-05
7976,4.966777476032887e-05,4.966777476032887e-05
7977,4.966918623105337e-05,4.966918623105337e-05
7978,4.966918623105337e-05,4.966918623105337e-05
7979,4.966918623105337e-05,4.966918623105337e-05
7980,4.966918623105337e-05,4.966918623105337e-05
7981,4.966918623105337e-05,4.966918623105337e-05
7982,4.966918623105337e-05,4.966918623105337e-05
7983,4.966918623105337e-05,4.966918623105337e-05
7984,4.966918623105337e-05,4.966918623105337e-05
7985,4.966918623105337e-05,4.966918623105337e-05
7986,4.950808173332158e-05,4.950808173332158e-05
7987,4.966918623105337e-05,4.966918623105337e-05
7988,4.966918623105337e-05,4.966918623105337e-05
7989,4.966918623105337e-05,4.966918623105337e-05
7990,4.966918623105337e-05,4.966918623105337e-05
7991,4.966918623105337e-05,4.966918623105337e-05
7992,4.958729470191289e-05,4.958729470191289e-05
7993,4.950808447793397e-05,4.950808447793397e-05
7994,4.966918623105337e-05,4.966918623105337e-05
7995,4.966918623105337e-05,4.966918623105337e-05
7996,4.966918623105337e-05,4.966918623105337e-05
7997,4.966918623105337e-05,4.966918623105337e-05
7998,4.966918623105337e-05,4.966918623105337e-05
7999,4.966918623105337e-05,4.966918623105337e-05
8000,4.966918623105337e-05,4.966918623105337e-05
8001,4.966918623105337e-05,4.966918623105337e-05
8002,4.966918623105337e-05,4.966918623105337e-05
8003,4.966918623105337e-05,4.966918623105337e-05
8004,4.966918623105337e-05,4.966918623105337e-05
8005,4.966918623105337e-05,4.966918623105337e-05
8006,4.966918623105337e-05,4.966918623105337e-05
8007,4.966918623105337e-05,4.966918623105337e-05
8008,4.966918623105337e-05,4.966918623105337e-05
8009,4.966918623105337e-05,4.966918623105337e-05
8010,4.966918623105337e-05,4.966918623105337e-05
8011,4.966918623105337e-05,4.966918623105337e-05
8012,4.966918623105337e-05,4.966918623105337e-05
8013,4.966918623105337e-05,4.966918623105337e-05
8014,4.966918623105337e-05,4.966918623105337e-05
8015,4.966918623105337e-05,4.966918623105337e-05
8016,4.966918623105337e-05,4.966918623105337e-05
8017,4.966918623105337e-05,4.966918623105337e-05
8018,4.966918623105337e-05,4.966918623105337e-05
8019,4.966918623105337e-05,4.966918623105337e-05
8020,4.966918623105337e-05,4.966918623105337e-05
8021,4.966918623105337e-05,4.966918623105337e-05
8022,4.966918623105337e-05,4.966918623105337e-05
8023,4.966918623105337e-05,4.966918623105337e-05
8024,4.966918623105337e-05,4.966918623105337e-05
8025,4.966918623105337e-05,4.966918623105337e-05
8026,4.966918623105337e-05,4.966918623105337e-05
8027,4.966918623105337e-05,4.966918623105337e-05
8028,4.966918623105337e-05,4.966918623105337e-05
8029,4.966918623105337e-05,4.966918623105337e-05
8030,4.966918623105337e-05,4.966918623105337e-05
8031,4.966918623105337e-05,4.966918623105337e-05
8032,4.966918623105337e-05,4.966918623105337e-05
8033,4.966918623105337e-05,4.966918623105337e-05
8034,4.966918623105337e-05,4.966918623105337e-05
8035,4.967174291166993e-05,4.967174291166993e-05
8036,4.970753644030171e-05,4.970753644030171e-05
8037,4.970753644030171e-05,4.970753644030171e-05
8038,4.970753644030171e-05,4.970753644030171e-05
8039,4.962632536898529e-05,4.962632536898529e-05
8040,4.970753644030171e-05,4.970753644030171e-05
8041,4.970753644030171e-05,4.970753644030171e-05
8042,4.970753644030171e-05,4.970753644030171e-05
8043,4.970753644030171e-05,4.970753644030171e-05
8044,4.970753644030171e-05,4.970753644030171e-05
8045,4.970753644030171e-05,4.970753644030171e-05
8046,4.970753644030171e-05,4.970753644030171e-05
8047,4.970753644030171e-05,4.970753644030171e-05
8048,4.970753644030171e-05,4.970753644030171e-05
8049,4.970753644030171e-05,4.970753644030171e-05
8050,4.970753644030171e-05,4.970753644030171e-05
8051,4.970753644030171e-05,4.970753644030171e-05
8052,4.970753644030171e-05,4.970753644030171e-05
8053,4.970753644030171e-05,4.970753644030171e-05
8054,4.970753644030171e-05,4.970753644030171e-05
8055,4.970753644030171e-05,4.970753644030171e-05
8056,4.970753644030171e-05,4.970753644030171e-05
8057,4.9615770131444604e-05,4.9615770131444604e-05
8058,4.970753644030171e-05,4.970753644030171e-05
8059,4.970753644030171e-05,4.970753644030171e-05
8060,4.970753644030171e-05,4.970753644030171e-05
8061,4.970753644030171e-05,4.970753644030171e-05
8062,4.970753644030171e-05,4.970753644030171e-05
8063,4.970753644030171e-05,4.970753644030171e-05
8064,4.970753644030171e-05,4.970753644030171e-05
8065,4.970753644030171e-05,4.970753644030171e-05
8066,4.970753644030171e-05,4.970753644030171e-05
8067,4.970753644030171e-05,4.970753644030171e-05
8068,4.970753644030171e-05,4.970753644030171e-05
8069,4.970753644030171e-05,4.970753644030171e-05
8070,4.970753644030171e-05,4.970753644030171e-05
8071,4.970753644030171e-05,4.970753644030171e-05
8072,4.9694031257157184e-05,4.9694031257157184e-05
8073,4.970753644030171e-05,4.970753644030171e-05
8074,4.970753644030171e-05,4.970753644030171e-05
8075,4.9819974371320226e-05,4.9819974371320226e-05
8076,4.9819974371320226e-05,4.9819974371320226e-05
8077,4.973586953251952e-05,4.973586953251952e-05
8078,4.9819974371320226e-05,4.9819974371320226e-05
8079,4.9790358097686374e-05,4.9790358097686374e-05
8080,4.9819974371320226e-05,4.9819974371320226e-05
8081,4.9819974371320226e-05,4.9819974371320226e-05
8082,4.9819974371320226e-05,4.9819974371320226e-05
8083,4.9819974371320226e-05,4.9819974371320226e-05
8084,4.9819974371320226e-05,4.9819974371320226e-05
8085,4.961646067939543e-05,4.961646067939543e-05
8086,4.9819974371320226e-05,4.9819974371320226e-05
8087,4.9819974371320226e-05,4.9819974371320226e-05
8088,4.9819974371320226e-05,4.9819974371320226e-05
8089,4.981388269855146e-05,4.981388269855146e-05
8090,4.9819974371320226e-05,4.9819974371320226e-05
8091,4.9819974371320226e-05,4.9819974371320226e-05
8092,4.9819974371320226e-05,4.9819974371320226e-05
8093,4.9819974371320226e-05,4.9819974371320226e-05
8094,4.974492051301137e-05,4.974492051301137e-05
8095,4.9819974371320226e-05,4.9819974371320226e-05
8096,4.9819974371320226e-05,4.9819974371320226e-05
8097,4.9819974371320226e-05,4.9819974371320226e-05
8098,4.9711374516842566e-05,4.9711374516842566e-05
8099,4.9819974371320226e-05,4.9819974371320226e-05
8100,4.9819974371320226e-05,4.9819974371320226e-05
8101,4.9819974371320226e-05,4.9819974371320226e-05
8102,4.9819974371320226e-05,4.9819974371320226e-05
8103,4.9819974371320226e-05,4.9819974371320226e-05
8104,4.9819974371320226e-05,4.9819974371320226e-05
8105,4.9819974371320226e-05,4.9819974371320226e-05
8106,4.9819974371320226e-05,4.9819974371320226e-05
8107,4.9819974371320226e-05,4.9819974371320226e-05
8108,4.9819974371320226e-05,4.9819974371320226e-05
8109,4.9819974371320226e-05,4.9819974371320226e-05
8110,4.9819974371320226e-05,4.9819974371320226e-05
8111,4.9819974371320226e-05,4.9819974371320226e-05
8112,4.9819974371320226e-05,4.9819974371320226e-05
8113,4.9819974371320226e-05,4.9819974371320226e-05
8114,4.9819974371320226e-05,4.9819974371320226e-05
8115,4.9819974371320226e-05,4.9819974371320226e-05
8116,4.9819974371320226e-05,4.9819974371320226e-05
8117,4.9819974371320226e-05,4.9819974371320226e-05
8118,4.9679611488537706e-05,4.9679611488537706e-05
8119,4.9819974371320226e-05,4.9819974371320226e-05
8120,4.97080356562298e-05,4.97080356562298e-05
8121,4.9819974371320226e-05,4.9819974371320226e-05
8122,4.9819974371320226e-05,4.9819974371320226e-05
8123,4.9819974371320226e-05,4.9819974371320226e-05
8124,4.9819974371320226e-05,4.9819974371320226e-05
8125,4.9819974371320226e-05,4.9819974371320226e-05
8126,4.9819974371320226e-05,4.9819974371320226e-05
8127,4.9819974371320226e-05,4.9819974371320226e-05
8128,4.9819974371320226e-05,4.9819974371320226e-05
8129,4.9819974371320226e-05,4.9819974371320226e-05
8130,4.9819974371320226e-05,4.9819974371320226e-05
8131,4.9819974371320226e-05,4.9819974371320226e-05
8132,4.9819974371320226e-05,4.9819974371320226e-05
8133,4.9819974371320226e-05,4.9819974371320226e-05
8134,4.9819974371320226e-05,4.9819974371320226e-05
8135,4.9819974371320226e-05,4.9819974371320226e-05
8136,4.9819974371320226e-05,4.9819974371320226e-05
8137,4.9819974371320226e-05,4.9819974371320226e-05
8138,4.9819974371320226e-05,4.9819974371320226e-05
8139,4.9819974371320226e-05,4.9819974371320226e-05
8140,4.9819974371320226e-05,4.9819974371320226e-05
8141,4.9819974371320226e-05,4.9819974371320226e-05
8142,4.9819974371320226e-05,4.9819974371320226e-05
8143,4.9819974371320226e-05,4.9819974371320226e-05
8144,4.9440387191937286e-05,4.9440387191937286e-05
8145,4.9819974371320226e-05,4.9819974371320226e-05
8146,4.980034451073682e-05,4.980034451073682e-05
8147,4.9819974371320226e-05,4.9819974371320226e-05
8148,4.9819974371320226e-05,4.9819974371320226e-05
8149,4.985628225603977e-05,4.985628225603977e-05
8150,4.985628225603977e-05,4.985628225603977e-05
8151,4.985628225603977e-05,4.985628225603977e-05
8152,4.985628225603977e-05,4.985628225603977e-05
8153,4.979603603826307e-05,4.979603603826307e-05
8154,4.985628225603977e-05,4.985628225603977e-05
8155,4.985628225603977e-05,4.985628225603977e-05
8156,4.985628225603977e-05,4.985628225603977e-05
8157,4.985628225603977e-05,4.985628225603977e-05
8158,4.985628225603977e-05,4.985628225603977e-05
8159,4.985628225603977e-05,4.985628225603977e-05
8160,4.985628225603977e-05,4.985628225603977e-05
8161,4.985628225603977e-05,4.985628225603977e-05
8162,4.985628225603977e-05,4.985628225603977e-05
8163,4.985628225603977e-05,4.985628225603977e-05
8164,4.985628225603977e-05,4.985628225603977e-05
8165,4.973477241346235e-05,4.973477241346235e-05
8166,4.985628225603977e-05,4.985628225603977e-05
8167,4.985628225603977e-05,4.985628225603977e-05
8168,4.985628225603977e-05,4.985628225603977e-05
8169,4.985628225603977e-05,4.985628225603977e-05
8170,4.985628225603977e-05,4.985628225603977e-05
8171,4.985628225603977e-05,4.985628225603977e-05
8172,4.985628225603977e-05,4.985628225603977e-05
8173,4.985628225603977e-05,4.985628225603977e-05
8174,4.985628225603977e-05,4.985628225603977e-05
8175,4.985628225603977e-05,4.985628225603977e-05
8176,4.985628225603977e-05,4.985628225603977e-05
8177,4.985628225603977e-05,4.985628225603977e-05
8178,4.985628225603977e-05,4.985628225603977e-05
8179,4.985628225603977e-05,4.985628225603977e-05
8180,4.985628225603977e-05,4.985628225603977e-05
8181,4.967463815435401e-05,4.967463815435401e-05
8182,4.985628225603977e-05,4.985628225603977e-05
8183,4.985628225603977e-05,4.985628225603977e-05
8184,4.985628225603977e-05,4.985628225603977e-05
8185,4.985628225603977e-05,4.985628225603977e-05
8186,4.985628225603977e-05,4.985628225603977e-05
8187,4.985628225603977e-05,4.985628225603977e-05
8188,4.985628225603977e-05,4.985628225603977e-05
8189,4.985628225603977e-05,4.985628225603977e-05
8190,4.985628225603977e-05,4.985628225603977e-05
8191,4.985628225603977e-05,4.985628225603977e-05
8192,4.985628225603977e-05,4.985628225603977e-05
8193,4.985628225603977e-05,4.985628225603977e-05
8194,4.985628225603977e-05,4.985628225603977e-05
8195,4.9834175071018464e-05,4.9834175071018464e-05
8196,4.985628225603977e-05,4.985628225603977e-05
8197,4.985628225603977e-05,4.985628225603977e-05
8198,4.985628225603977e-05,4.985628225603977e-05
8199,4.980964909693576e-05,4.980964909693576e-05
8200,4.985628225603977e-05,4.985628225603977e-05
8201,4.985628225603977e-05,4.985628225603977e-05
8202,4.985628225603977e-05,4.985628225603977e-05
8203,4.985628225603977e-05,4.985628225603977e-05
8204,4.985628225603977e-05,4.985628225603977e-05
8205,4.985628225603977e-05,4.985628225603977e-05
8206,4.985628225603977e-05,4.985628225603977e-05
8207,4.985628225603977e-05,4.985628225603977e-05
8208,4.985628225603977e-05,4.985628225603977e-05
8209,4.985628225603977e-05,4.985628225603977e-05
8210,4.9671952307445276e-05,4.9671952307445276e-05
8211,4.985628225603977e-05,4.985628225603977e-05
8212,4.985628225603977e-05,4.985628225603977e-05
8213,4.986496696589176e-05,4.986496696589176e-05
8214,4.9872566087012254e-05,4.9872566087012254e-05
8215,4.9872566087012254e-05,4.9872566087012254e-05
8216,4.9872566087012254e-05,4.9872566087012254e-05
8217,4.9872566087012254e-05,4.9872566087012254e-05
8218,4.9872566087012254e-05,4.9872566087012254e-05
8219,4.9872566087012254e-05,4.9872566087012254e-05
8220,4.9872566087012254e-05,4.9872566087012254e-05
8221,4.9872566087012254e-05,4.9872566087012254e-05
8222,4.9872566087012254e-05,4.9872566087012254e-05
8223,4.9872566087012254e-05,4.9872566087012254e-05
8224,4.9727488180084885e-05,4.9727488180084885e-05
8225,4.9872566087012254e-05,4.9872566087012254e-05
8226,4.9872566087012254e-05,4.9872566087012254e-05
8227,4.9872566087012254e-05,4.9872566087012254e-05
8228,4.9872566087012254e-05,4.9872566087012254e-05
8229,4.9872566087012254e-05,4.9872566087012254e-05
8230,4.9872566087012254e-05,4.9872566087012254e-05
8231,4.9872566087012254e-05,4.9872566087012254e-05
8232,4.9872566087012254e-05,4.9872566087012254e-05
8233,4.9872566087012254e-05,4.9872566087012254e-05
8234,4.9872566087012254e-05,4.9872566087012254e-05
8235,4.9872566087012254e-05,4.9872566087012254e-05
8236,4.9872566087012254e-05,4.9872566087012254e-05
8237,4.9872566087012254e-05,4.9872566087012254e-05
8238,4.9872566087012254e-05,4.9872566087012254e-05
8239,4.9849061059568795e-05,4.9849061059568795e-05
8240,4.9872566087012254e-05,4.9872566087012254e-05
8241,4.9872566087012254e-05,4.9872566087012254e-05
8242,4.9872566087012254e-05,4.9872566087012254e-05
8243,4.9872566087012254e-05,4.9872566087012254e-05
8244,4.9872566087012254e-05,4.9872566087012254e-05
8245,4.9872566087012254e-05,4.9872566087012254e-05
8246,4.9872566087012254e-05,4.9872566087012254e-05
8247,4.9872566087012254e-05,4.9872566087012254e-05
8248,4.982431330842394e-05,4.982431330842394e-05
8249,4.9872566087012254e-05,4.9872566087012254e-05
8250,4.9872566087012254e-05,4.9872566087012254e-05
8251,4.9872566087012254e-05,4.9872566087012254e-05
8252,4.9872566087012254e-05,4.9872566087012254e-05
8253,4.988766182483513e-05,4.988766182483513e-05
8254,4.9910305431569435e-05,4.9910305431569435e-05
8255,4.9910305431569435e-05,4.9910305431569435e-05
8256,4.9910305431569435e-05,4.9910305431569435e-05
8257,4.9910305431569435e-05,4.9910305431569435e-05
8258,4.9910305431569435e-05,4.9910305431569435e-05
8259,4.9910305431569435e-05,4.9910305431569435e-05
